properties/label_type,properties/severity,GEN_ALIAS
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,3.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Fremont
CurbRamp,1.0,Whittier Heights
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,2.0,Whittier Heights
CurbRamp,,Whittier Heights
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,2.0,Whittier Heights
CurbRamp,1.0,Whittier Heights
CurbRamp,2.0,Whittier Heights
CurbRamp,3.0,Whittier Heights
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,3.0,Fremont
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,4.0,Ballard
CurbRamp,3.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Fremont
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,3.0,Greenwood/Phinney Ridge
CurbRamp,2.0,Fremont
CurbRamp,3.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Whittier Heights
CurbRamp,2.0,Ballard
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,3.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Fremont
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Fremont
CurbRamp,2.0,Ballard
CurbRamp,3.0,Whittier Heights
CurbRamp,2.0,Fremont
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Whittier Heights
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Fremont
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Whittier Heights
CurbRamp,2.0,Whittier Heights
CurbRamp,1.0,Whittier Heights
CurbRamp,1.0,Fremont
CurbRamp,1.0,Fremont
CurbRamp,2.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Fremont
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,2.0,Whittier Heights
CurbRamp,2.0,Whittier Heights
CurbRamp,2.0,Whittier Heights
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Ballard
CurbRamp,3.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,3.0,Fremont
CurbRamp,3.0,Fremont
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,3.0,Ballard
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,2.0,Ballard
CurbRamp,1.0,Fremont
CurbRamp,3.0,Fremont
CurbRamp,1.0,Ballard
CurbRamp,2.0,Fremont
CurbRamp,2.0,Fremont
CurbRamp,1.0,Ballard
CurbRamp,3.0,Ballard
CurbRamp,1.0,Fremont
CurbRamp,,Greenwood/Phinney Ridge
CurbRamp,1.0,Ballard
CurbRamp,3.0,Ballard
CurbRamp,3.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,,Greenwood/Phinney Ridge
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Whittier Heights
CurbRamp,2.0,Whittier Heights
CurbRamp,2.0,Fremont
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Whittier Heights
CurbRamp,2.0,Whittier Heights
CurbRamp,1.0,Whittier Heights
CurbRamp,2.0,Fremont
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Fremont
CurbRamp,2.0,Fremont
CurbRamp,1.0,Fremont
CurbRamp,2.0,Fremont
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,2.0,Whittier Heights
CurbRamp,2.0,Whittier Heights
CurbRamp,3.0,Whittier Heights
CurbRamp,2.0,Whittier Heights
CurbRamp,1.0,Whittier Heights
CurbRamp,2.0,Whittier Heights
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Whittier Heights
CurbRamp,2.0,Ballard
CurbRamp,1.0,Fremont
CurbRamp,1.0,Fremont
CurbRamp,1.0,Fremont
CurbRamp,1.0,Fremont
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,2.0,Greenwood/Phinney Ridge
NoSidewalk,3.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,4.0,Ballard
NoSidewalk,4.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,,Fremont
NoSidewalk,3.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,,Ballard
NoSidewalk,2.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,3.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Fremont
CurbRamp,2.0,Ballard
CurbRamp,1.0,Fremont
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Fremont
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,2.0,Whittier Heights
CurbRamp,2.0,Whittier Heights
CurbRamp,2.0,Whittier Heights
CurbRamp,2.0,Fremont
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Whittier Heights
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Whittier Heights
CurbRamp,2.0,Ballard
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Fremont
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Whittier Heights
CurbRamp,2.0,Whittier Heights
CurbRamp,1.0,Whittier Heights
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Whittier Heights
CurbRamp,2.0,Whittier Heights
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Fremont
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Whittier Heights
CurbRamp,1.0,Whittier Heights
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,2.0,Ballard
CurbRamp,1.0,Fremont
CurbRamp,1.0,Fremont
CurbRamp,2.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Fremont
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,1.0,Fremont
CurbRamp,2.0,Fremont
CurbRamp,1.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,2.0,Ballard
CurbRamp,2.0,Whittier Heights
CurbRamp,1.0,Whittier Heights
CurbRamp,1.0,Fremont
CurbRamp,2.0,Whittier Heights
CurbRamp,1.0,Ballard
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,2.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,2.0,Ballard
CurbRamp,1.0,Ballard
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
CurbRamp,1.0,Greenwood/Phinney Ridge
NoSidewalk,3.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,2.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,4.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,2.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,2.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,2.0,Ballard
NoSidewalk,2.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,4.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,4.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,2.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,4.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,2.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,4.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,5.0,Ballard
NoSidewalk,3.0,Ballard
NoSidewalk,4.0,Ballard
NoSidewalk,,Ballard
NoSidewalk,4.0,Ballard
NoSidewalk,4.0,Ballard
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Fremont
NoCurbRamp,2.0,Fremont
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,2.0,Fremont
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,4.0,Whittier Heights
NoCurbRamp,2.0,Fremont
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,2.0,Whittier Heights
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
SurfaceProblem,4.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,,Whittier Heights
SurfaceProblem,2.0,Whittier Heights
SurfaceProblem,,Whittier Heights
SurfaceProblem,3.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,3.0,Whittier Heights
SurfaceProblem,2.0,Whittier Heights
SurfaceProblem,,Whittier Heights
SurfaceProblem,2.0,Ballard
SurfaceProblem,,Whittier Heights
SurfaceProblem,3.0,Whittier Heights
SurfaceProblem,2.0,Whittier Heights
SurfaceProblem,5.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,1.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,1.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,1.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,3.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,1.0,Ballard
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,3.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,1.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Whittier Heights
SurfaceProblem,2.0,Whittier Heights
SurfaceProblem,3.0,Whittier Heights
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,1.0,Ballard
SurfaceProblem,2.0,Fremont
SurfaceProblem,2.0,Fremont
SurfaceProblem,2.0,Fremont
SurfaceProblem,2.0,Fremont
SurfaceProblem,2.0,Fremont
SurfaceProblem,2.0,Fremont
SurfaceProblem,2.0,Fremont
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Fremont
SurfaceProblem,2.0,Fremont
SurfaceProblem,3.0,Ballard
SurfaceProblem,3.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,4.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Fremont
SurfaceProblem,3.0,Fremont
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Fremont
SurfaceProblem,3.0,Fremont
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,3.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,3.0,Ballard
SurfaceProblem,2.0,Fremont
SurfaceProblem,3.0,Fremont
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,1.0,Ballard
SurfaceProblem,,Whittier Heights
SurfaceProblem,,Whittier Heights
SurfaceProblem,4.0,Ballard
SurfaceProblem,3.0,Ballard
SurfaceProblem,3.0,Ballard
SurfaceProblem,,Ballard
SurfaceProblem,2.0,Whittier Heights
SurfaceProblem,2.0,Whittier Heights
SurfaceProblem,3.0,Ballard
SurfaceProblem,2.0,Whittier Heights
SurfaceProblem,,Whittier Heights
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,,Whittier Heights
SurfaceProblem,3.0,Whittier Heights
SurfaceProblem,2.0,Whittier Heights
SurfaceProblem,3.0,Whittier Heights
SurfaceProblem,2.0,Whittier Heights
SurfaceProblem,1.0,Whittier Heights
SurfaceProblem,3.0,Ballard
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,2.0,Fremont
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,1.0,Whittier Heights
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Fremont
NoCurbRamp,3.0,Fremont
NoCurbRamp,3.0,Fremont
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,2.0,Ballard
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Fremont
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,4.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
SurfaceProblem,,Fremont
SurfaceProblem,,Fremont
SurfaceProblem,4.0,Ballard
SurfaceProblem,3.0,Ballard
SurfaceProblem,4.0,Ballard
SurfaceProblem,1.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Fremont
SurfaceProblem,1.0,Fremont
SurfaceProblem,3.0,Fremont
SurfaceProblem,3.0,Ballard
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Fremont
NoCurbRamp,3.0,Fremont
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,2.0,Greenwood/Phinney Ridge
NoCurbRamp,2.0,Fremont
NoCurbRamp,3.0,Fremont
NoCurbRamp,3.0,Fremont
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Ballard
NoCurbRamp,2.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Fremont
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Ballard
NoCurbRamp,4.0,Whittier Heights
NoCurbRamp,2.0,Whittier Heights
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,2.0,Whittier Heights
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Fremont
NoCurbRamp,3.0,Fremont
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,2.0,Ballard
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Whittier Heights
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Ballard
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,3.0,Greenwood/Phinney Ridge
NoCurbRamp,,Greenwood/Phinney Ridge
CurbRamp,1.0,Laurelhurst/Sand Point
CurbRamp,1.0,Laurelhurst/Sand Point
CurbRamp,1.0,Laurelhurst/Sand Point
SurfaceProblem,2.0,Ballard
SurfaceProblem,3.0,Ballard
SurfaceProblem,2.0,Whittier Heights
SurfaceProblem,2.0,Whittier Heights
SurfaceProblem,1.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Fremont
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,3.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,1.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,3.0,Fremont
SurfaceProblem,2.0,Fremont
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Fremont
SurfaceProblem,2.0,Fremont
SurfaceProblem,2.0,Fremont
SurfaceProblem,2.0,Ballard
SurfaceProblem,3.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,1.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Fremont
SurfaceProblem,3.0,Ballard
SurfaceProblem,5.0,Ballard
SurfaceProblem,3.0,Fremont
SurfaceProblem,2.0,Fremont
SurfaceProblem,2.0,Fremont
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Fremont
SurfaceProblem,2.0,Fremont
SurfaceProblem,2.0,Fremont
SurfaceProblem,3.0,Fremont
SurfaceProblem,2.0,Fremont
SurfaceProblem,1.0,Greenwood/Phinney Ridge
SurfaceProblem,3.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Fremont
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,3.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Greenwood/Phinney Ridge
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,3.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,1.0,Ballard
SurfaceProblem,2.0,Ballard
SurfaceProblem,3.0,Fremont
SurfaceProblem,2.0,Ballard
SurfaceProblem,2.0,Ballard
Obstacle,3.0,Fremont
